iter	Passed	Remaining
4768	158642	40949
4769	158673	40915
4770	158704	40882
4771	158737	40848
4772	158770	40815
4773	158801	40781
4774	158832	40747
4775	158866	40714
4776	158897	40680
4777	158927	40646
4778	158960	40613
4779	158996	40580
4780	159027	40546
4781	159061	40513
4782	159094	40480
4783	159127	40447
4784	159161	40413
4785	159195	40380
4786	159231	40348
4787	159264	40315
4788	159294	40280
4789	159327	40247
4790	159359	40214
4791	159394	40181
4792	159428	40148
4793	159463	40115
4794	159495	40081
4795	159526	40047
4796	159559	40014
4797	159591	39981
4798	159625	39948
4799	159657	39914
4800	159688	39880
4801	159718	39846
4802	159748	39812
4803	159781	39779
4804	159815	39746
4805	159850	39713
4806	159882	39679
4807	159917	39646
4808	159952	39613
4809	159985	39580
4810	160023	39548
4811	160070	39518
4812	160118	39488
4813	160160	39457
4814	160198	39425
4815	160229	39391
4816	160262	39358
4817	160296	39325
4818	160329	39292
4819	160362	39258
4820	160403	39227
4821	160452	39198
4822	160495	39167
4823	160539	39136
4824	160576	39104
4825	160609	39070
4826	160642	39037
4827	160674	39003
4828	160705	38970
4829	160735	38935
4830	160773	38903
4831	160819	38873
4832	160866	38843
4833	160909	38812
4834	160955	38782
4835	160995	38750
4836	161035	38719
4837	161069	38686
4838	161103	38652
4839	161143	38621
4840	161185	38589
4841	161232	38559
4842	161275	38528
4843	161319	38498
4844	161358	38466
4845	161387	38432
4846	161418	38398
4847	161449	38364
4848	161479	38330
4849	161511	38296
4850	161542	38262
4851	161578	38230
4852	161607	38195
4853	161640	38162
4854	161670	38128
4855	161700	38094
4856	161744	38063
4857	161787	38032
4858	161830	38001
4859	161878	37971
4860	161923	37940
4861	161957	37907
4862	161989	37874
4863	162020	37840
4864	162048	37805
4865	162079	37771
4866	162112	37738
4867	162144	37704
4868	162176	37671
4869	162209	37637
4870	162241	37604
4871	162272	37570
4872	162301	37536
4873	162333	37502
4874	162362	37468
4875	162397	37435
4876	162427	37401
4877	162458	37367
4878	162494	37334
4879	162527	37301
4880	162560	37268
4881	162594	37234
4882	162622	37200
4883	162653	37166
4884	162685	37132
4885	162718	37099
4886	162750	37066
4887	162779	37031
4888	162812	36998
4889	162845	36965
4890	162881	36932
4891	162911	36898
4892	162952	36866
4893	162994	36835
4894	163040	36804
4895	163084	36774
4896	163125	36742
4897	163164	36710
4898	163195	36676
4899	163229	36643
4900	163266	36610
4901	163296	36576
4902	163328	36543
4903	163359	36509
4904	163392	36476
4905	163423	36442
4906	163457	36409
4907	163492	36376
4908	163529	36343
4909	163562	36310
4910	163594	36276
4911	163624	36242
4912	163655	36208
4913	163683	36174
4914	163713	36140
4915	163744	36106
4916	163776	36072
4917	163807	36039
4918	163838	36005
4919	163871	35971
4920	163904	35938
4921	163932	35903
4922	163965	35870
4923	163996	35836
4924	164030	35803
4925	164057	35768
4926	164091	35735
4927	164120	35701
4928	164152	35667
4929	164183	35634
4930	164215	35600
4931	164246	35566
4932	164275	35532
4933	164307	35499
4934	164342	35466
4935	164376	35432
4936	164409	35399
4937	164441	35365
4938	164472	35332
4939	164506	35299
4940	164547	35267
4941	164579	35233
4942	164611	35200
4943	164646	35167
4944	164675	35132
4945	164706	35099
4946	164739	35065
4947	164771	35032
4948	164810	35000
4949	164839	34966
4950	164875	34933
4951	164906	34899
4952	164941	34866
4953	164975	34833
4954	165007	34799
4955	165039	34766
4956	165071	34732
4957	165100	34698
4958	165132	34664
4959	165164	34631
4960	165193	34597
4961	165226	34563
4962	165257	34529
4963	165288	34496
4964	165318	34462
4965	165348	34428
4966	165378	34394
4967	165410	34360
4968	165443	34327
4969	165476	34293
4970	165512	34261
4971	165546	34227
4972	165578	34194
4973	165609	34160
4974	165641	34127
4975	165680	34095
4976	165709	34060
4977	165742	34027
4978	165773	33993
4979	165812	33961
4980	165855	33930
4981	165898	33898
4982	165926	33864
4983	165961	33831
4984	165995	33798
4985	166030	33765
4986	166059	33731
4987	166091	33697
4988	166124	33664
4989	166177	33635
4990	166214	33602
4991	166245	33568
4992	166279	33535
4993	166314	33502
4994	166345	33468
4995	166387	33437
4996	166427	33405
4997	166458	33371
4998	166487	33337
4999	166518	33303
5000	166555	33271
5001	166591	33238
5002	166625	33205
5003	166657	33171
5004	166692	33138
5005	166750	33110
5006	166794	33079
5007	166837	33047
5008	166870	33014
5009	166911	32982
5010	166951	32950
5011	167001	32920
5012	167040	32888
5013	167081	32856
5014	167124	32825
5015	167157	32791
5016	167205	32761
5017	167239	32727
5018	167275	32695
5019	167309	32662
5020	167342	32628
5021	167386	32597
5022	167422	32564
5023	167459	32531
5024	167495	32499
5025	167535	32467
5026	167572	32434
5027	167605	32401
5028	167640	32368
5029	167683	32336
5030	167724	32304
5031	167760	32271
5032	167796	32239
5033	167832	32206
5034	167871	32173
5035	167912	32142
5036	167947	32109
5037	167984	32076
5038	168036	32046
5039	168079	32015
5040	168128	31984
5041	168176	31954
5042	168227	31924
5043	168267	31892
5044	168305	31859
5045	168339	31826
5046	168383	31794
5047	168434	31765
5048	168487	31735
5049	168542	31705
5050	168593	31675
5051	168642	31645
5052	168686	31614
5053	168726	31581
5054	168757	31548
5055	168789	31514
5056	168837	31483
5057	168880	31452
5058	168926	31421
5059	168969	31389
5060	169014	31358
5061	169049	31325
5062	169084	31292
5063	169120	31259
5064	169152	31225
5065	169188	31192
5066	169226	31160
5067	169269	31128
5068	169315	31097
5069	169356	31065
5070	169403	31034
5071	169442	31002
5072	169479	30969
5073	169512	30935
5074	169543	30902
5075	169576	30868
5076	169609	30835
5077	169644	30801
5078	169687	30770
5079	169736	30739
5080	169780	30708
5081	169824	30676
5082	169865	30644
5083	169899	30611
5084	169938	30578
5085	169974	30545
5086	170005	30512
5087	170038	30478
5088	170070	30444
5089	170105	30411
5090	170137	30378
5091	170170	30344
5092	170202	30310
5093	170236	30277
5094	170271	30244
5095	170303	30210
5096	170335	30177
5097	170367	30143
5098	170399	30109
5099	170429	30075
5100	170460	30041
5101	170491	30008
5102	170521	29974
5103	170553	29940
5104	170583	29906
5105	170614	29872
5106	170651	29839
5107	170684	29806
5108	170725	29774
5109	170760	29741
5110	170789	29706
5111	170821	29673
5112	170855	29639
5113	170888	29606
5114	170921	29572
5115	170956	29539
5116	170989	29506
5117	171024	29473
5118	171058	29439
5119	171091	29406
5120	171121	29372
5121	171152	29338
5122	171186	29305
5123	171218	29271
5124	171252	29238
5125	171284	29204
5126	171315	29170
5127	171349	29137
5128	171381	29103
5129	171414	29070
5130	171450	29037
5131	171483	29003
5132	171516	28970
5133	171546	28936
5134	171579	28902
5135	171609	28868
5136	171641	28835
5137	171676	28802
5138	171711	28768
5139	171741	28735
5140	171771	28700
5141	171802	28667
5142	171834	28633
5143	171867	28600
5144	171897	28566
5145	171928	28532
5146	171960	28498
5147	171991	28464
5148	172018	28430
5149	172048	28396
5150	172078	28362
5151	172107	28328
5152	172139	28294
5153	172173	28261
5154	172206	28227
5155	172237	28193
5156	172268	28160
5157	172301	28126
5158	172336	28093
5159	172368	28060
5160	172402	28026
5161	172433	27992
5162	172465	27959
5163	172499	27925
5164	172528	27891
5165	172562	27858
5166	172593	27824
5167	172624	27790
5168	172658	27757
5169	172692	27724
5170	172722	27690
5171	172755	27656
5172	172786	27623
5173	172816	27589
5174	172848	27555
5175	172880	27521
5176	172913	27488
5177	172952	27455
5178	172984	27422
5179	173011	27387
5180	173042	27354
5181	173075	27320
5182	173109	27287
5183	173142	27253
5184	173171	27219
5185	173206	27186
5186	173239	27153
5187	173270	27119
5188	173301	27085
5189	173334	27052
5190	173362	27018
5191	173391	26983
5192	173429	26951
5193	173472	26919
5194	173519	26888
5195	173562	26856
5196	173608	26824
5197	173659	26793
5198	173701	26761
5199	173737	26728
5200	173770	26695
5201	173805	26662
5202	173843	26629
5203	173887	26597
5204	173935	26566
5205	173980	26534
5206	174027	26503
5207	174074	26472
5208	174111	26439
5209	174142	26405
5210	174173	26371
5211	174209	26338
5212	174242	26305
5213	174279	26272
5214	174314	26239
5215	174347	26205
5216	174379	26171
5217	174410	26138
5218	174446	26105
5219	174485	26072
5220	174527	26040
5221	174569	26008
5222	174613	25976
5223	174659	25944
5224	174702	25912
5225	174740	25880
5226	174770	25846
5227	174810	25813
5228	174839	25779
5229	174872	25746
5230	174904	25712
5231	174957	25681
5232	174991	25648
5233	175021	25614
5234	175051	25580
5235	175083	25546
5236	175113	25513
5237	175147	25479
5238	175180	25446
5239	175221	25413
5240	175260	25381
5241	175299	25348
5242	175333	25315
5243	175366	25281
5244	175409	25249
5245	175442	25216
5246	175472	25182
5247	175503	25148
5248	175531	25114
5249	175565	25080
5250	175597	25047
5251	175628	25013
5252	175660	24979
5253	175692	24946
5254	175726	24912
5255	175757	24878
5256	175786	24844
5257	175820	24811
5258	175853	24778
5259	175885	24744
5260	175914	24710
5261	175948	24676
5262	175980	24643
5263	176010	24609
5264	176041	24575
5265	176073	24541
5266	176105	24508
5267	176137	24474
5268	176172	24441
5269	176207	24408
5270	176241	24374
5271	176272	24341
5272	176302	24307
5273	176333	24273
5274	176366	24239
5275	176403	24207
5276	176435	24173
5277	176467	24139
5278	176502	24106
5279	176544	24074
5280	176587	24042
5281	176634	24010
5282	176678	23978
5283	176724	23946
5284	176768	23914
5285	176801	23881
5286	176833	23847
5287	176868	23814
5288	176902	23781
5289	176933	23747
5290	176965	23713
5291	176997	23679
5292	177030	23646
5293	177061	23612
5294	177094	23579
5295	177126	23545
5296	177159	23511
5297	177191	23478
5298	177222	23444
5299	177254	23410
5300	177286	23377
5301	177317	23343
5302	177361	23311
5303	177402	23279
5304	177440	23246
5305	177484	23214
5306	177530	23182
5307	177569	23149
5308	177600	23115
5309	177628	23081
5310	177663	23048
5311	177693	23014
5312	177721	22980
5313	177752	22946
5314	177782	22912
5315	177814	22879
5316	177843	22845
5317	177873	22811
5318	177906	22777
5319	177945	22744
5320	177976	22711
5321	178010	22677
5322	178044	22644
5323	178078	22611
5324	178110	22577
5325	178143	22543
5326	178174	22510
5327	178206	22476
5328	178237	22442
5329	178272	22409
5330	178302	22375
5331	178334	22341
5332	178363	22308
5333	178395	22274
5334	178427	22240
5335	178455	22206
5336	178490	22173
5337	178521	22139
5338	178563	22107
5339	178592	22073
5340	178625	22039
5341	178661	22006
5342	178704	21974
5343	178753	21942
5344	178799	21910
5345	178839	21878
5346	178874	21844
5347	178905	21811
5348	178934	21777
5349	178964	21743
5350	178996	21709
5351	179027	21676
5352	179063	21642
5353	179101	21609
5354	179146	21577
5355	179193	21546
5356	179243	21514
5357	179288	21482
5358	179318	21448
5359	179352	21415
5360	179388	21382
5361	179419	21348
5362	179452	21314
5363	179488	21281
5364	179522	21248
5365	179555	21214
5366	179586	21180
5367	179616	21147
5368	179648	21113
5369	179676	21079
5370	179703	21045
5371	179734	21011
5372	179765	20977
5373	179793	20943
5374	179828	20910
5375	179860	20876
5376	179894	20843
5377	179929	20809
5378	179963	20776
5379	179996	20743
5380	180029	20709
5381	180064	20676
5382	180095	20642
5383	180126	20608
5384	180156	20574
5385	180185	20541
5386	180219	20507
5387	180248	20473
5388	180279	20439
5389	180309	20406
5390	180340	20372
5391	180370	20338
5392	180400	20304
5393	180432	20271
5394	180464	20237
5395	180498	20204
5396	180531	20170
5397	180564	20137
5398	180593	20103
5399	180623	20069
5400	180658	20035
5401	180691	20002
5402	180720	19968
5403	180753	19935
5404	180789	19901
5405	180821	19868
5406	180855	19834
5407	180889	19801
5408	180927	19768
5409	180970	19736
5410	181003	19702
5411	181033	19668
5412	181066	19635
5413	181097	19601
5414	181131	19568
5415	181164	19534
5416	181205	19502
5417	181251	19470
5418	181299	19438
5419	181343	19405
5420	181389	19373
5421	181424	19340
5422	181458	19306
5423	181495	19273
5424	181533	19240
5425	181567	19207
5426	181603	19174
5427	181635	19140
5428	181667	19107
5429	181702	19073
5430	181736	19040
5431	181767	19006
5432	181796	18972
5433	181830	18939
5434	181858	18905
5435	181889	18871
5436	181919	18837
5437	181951	18804
5438	181986	18770
5439	182025	18737
5440	182066	18705
5441	182106	18672
5442	182148	18639
5443	182192	18607
5444	182222	18573
5445	182254	18540
5446	182289	18506
5447	182322	18473
5448	182354	18439
5449	182386	18405
5450	182415	18372
5451	182446	18338
5452	182480	18304
5453	182512	18271
5454	182547	18238
5455	182580	18204
5456	182614	18171
5457	182645	18137
5458	182675	18103
5459	182708	18070
5460	182738	18036
5461	182779	18003
5462	182810	17969
5463	182844	17936
5464	182875	17902
5465	182910	17869
5466	182943	17835
5467	182976	17802
5468	183005	17768
5469	183035	17734
5470	183072	17701
5471	183109	17668
5472	183141	17634
5473	183168	17600
5474	183200	17567
5475	183231	17533
5476	183262	17499
5477	183293	17466
5478	183328	17432
5479	183357	17398
5480	183387	17365
5481	183416	17331
5482	183445	17297
5483	183474	17263
5484	183505	17229
5485	183536	17196
5486	183567	17162
5487	183600	17128
5488	183636	17095
5489	183671	17062
5490	183700	17028
5491	183732	16994
5492	183764	16961
5493	183798	16927
5494	183831	16894
5495	183863	16860
5496	183894	16827
5497	183925	16793
5498	183955	16759
5499	183989	16726
5500	184025	16693
5501	184057	16659
5502	184087	16625
5503	184120	16592
5504	184153	16558
5505	184186	16525
5506	184219	16491
5507	184252	16458
5508	184295	16425
5509	184332	16392
5510	184362	16358
5511	184394	16325
5512	184426	16291
5513	184459	16258
5514	184490	16224
5515	184523	16190
5516	184554	16157
5517	184584	16123
5518	184617	16090
5519	184647	16056
5520	184678	16022
5521	184709	15988
5522	184739	15955
5523	184773	15921
5524	184805	15888
5525	184836	15854
5526	184870	15821
5527	184901	15787
5528	184929	15753
5529	184961	15720
5530	184994	15686
5531	185026	15653
5532	185055	15619
5533	185083	15585
5534	185112	15551
5535	185142	15517
5536	185170	15483
5537	185200	15450
5538	185233	15416
5539	185267	15383
5540	185297	15349
5541	185331	15316
5542	185362	15282
5543	185396	15249
5544	185424	15215
5545	185459	15181
5546	185491	15148
5547	185523	15114
5548	185553	15081
5549	185584	15047
5550	185617	15013
5551	185647	14980
5552	185676	14946
5553	185706	14912
5554	185736	14879
5555	185765	14845
5556	185797	14811
5557	185830	14778
5558	185861	14744
5559	185891	14710
5560	185918	14676
5561	185953	14643
5562	185987	14610
5563	186022	14576
5564	186053	14543
5565	186092	14510
5566	186128	14477
5567	186165	14443
5568	186201	14410
5569	186237	14377
5570	186270	14343
5571	186301	14310
5572	186335	14276
5573	186368	14243
5574	186400	14209
5575	186434	14176
5576	186473	14143
5577	186505	14109
5578	186536	14076
5579	186567	14042
5580	186603	14009
5581	186634	13975
5582	186669	13942
5583	186698	13908
5584	186729	13875
5585	186762	13841
5586	186793	13808
5587	186832	13775
5588	186865	13741
5589	186894	13707
5590	186928	13674
5591	186958	13640
5592	186992	13607
5593	187026	13573
5594	187060	13540
5595	187094	13507
5596	187126	13473
5597	187160	13440
5598	187191	13406
5599	187221	13372
5600	187253	13339
5601	187285	13305
5602	187318	13272
5603	187347	13238
5604	187380	13205
5605	187411	13171
5606	187446	13138
5607	187484	13105
5608	187528	13072
5609	187563	13039
5610	187595	13005
5611	187623	12971
5612	187657	12938
5613	187691	12905
5614	187727	12871
5615	187765	12838
5616	187797	12805
5617	187829	12771
5618	187861	12738
5619	187896	12704
5620	187928	12671
5621	187959	12637
5622	187991	12604
5623	188023	12570
5624	188057	12537
5625	188085	12503
5626	188130	12470
5627	188166	12437
5628	188197	12403
5629	188231	12370
5630	188264	12336
5631	188303	12303
5632	188335	12270
5633	188373	12237
5634	188403	12203
5635	188438	12170
5636	188471	12136
5637	188504	12103
5638	188532	12069
5639	188565	12036
5640	188596	12002
5641	188629	11969
5642	188659	11935
5643	188693	11901
5644	188723	11868
5645	188756	11834
5646	188790	11801
5647	188826	11768
5648	188860	11734
5649	188893	11701
5650	188926	11667
5651	188959	11634
5652	188997	11601
5653	189034	11568
5654	189063	11534
5655	189094	11500
5656	189129	11467
5657	189164	11434
5658	189203	11400
5659	189235	11367
5660	189265	11333
5661	189301	11300
5662	189333	11267
5663	189363	11233
5664	189396	11199
5665	189430	11166
5666	189463	11133
5667	189499	11099
5668	189542	11066
5669	189580	11033
5670	189626	11001
5671	189670	10968
5672	189710	10935
5673	189746	10901
5674	189781	10868
5675	189816	10835
5676	189848	10801
5677	189887	10768
5678	189922	10735
5679	189958	10701
5680	190000	10668
5681	190043	10636
5682	190086	10603
5683	190130	10570
5684	190168	10537
5685	190204	10503
5686	190237	10470
5687	190267	10436
5688	190299	10403
5689	190331	10369
5690	190362	10335
5691	190403	10302
5692	190444	10269
5693	190488	10237
5694	190534	10204
5695	190569	10170
5696	190601	10137
5697	190634	10103
5698	190669	10070
5699	190699	10036
5700	190731	10003
5701	190763	9969
5702	190794	9936
5703	190827	9902
5704	190858	9869
5705	190888	9835
5706	190922	9802
5707	190956	9768
5708	190999	9735
5709	191029	9702
5710	191059	9668
5711	191089	9634
5712	191120	9601
5713	191151	9567
5714	191183	9534
5715	191216	9500
5716	191248	9467
5717	191279	9433
5718	191314	9400
5719	191344	9366
5720	191374	9332
5721	191407	9299
5722	191442	9266
5723	191478	9232
5724	191513	9199
5725	191544	9165
5726	191575	9132
5727	191617	9099
5728	191651	9065
5729	191681	9032
5730	191710	8998
5731	191745	8965
5732	191777	8931
5733	191810	8898
5734	191847	8864
5735	191880	8831
5736	191910	8797
5737	191937	8763
5738	191971	8730
5739	192006	8697
5740	192037	8663
5741	192066	8629
5742	192096	8596
5743	192129	8562
5744	192161	8529
5745	192191	8495
5746	192220	8462
5747	192251	8428
5748	192281	8394
5749	192310	8361
5750	192338	8327
5751	192369	8294
5752	192412	8261
5753	192441	8227
5754	192486	8194
5755	192518	8160
5756	192547	8127
5757	192577	8093
5758	192609	8060
5759	192640	8026
5760	192671	7993
5761	192704	7959
5762	192744	7926
5763	192794	7893
5764	192846	7861
5765	192894	7828
5766	192934	7795
5767	192971	7761
5768	193007	7728
5769	193043	7694
5770	193076	7661
5771	193109	7628
5772	193140	7594
5773	193170	7560
5774	193201	7527
5775	193236	7493
5776	193266	7460
5777	193299	7426
5778	193334	7393
5779	193367	7360
5780	193401	7326
5781	193432	7293
5782	193467	7259
5783	193502	7226
5784	193534	7192
5785	193565	7159
5786	193597	7125
5787	193631	7092
5788	193676	7059
5789	193721	7026
5790	193763	6993
5791	193805	6959
5792	193848	6926
5793	193885	6893
5794	193917	6859
5795	193952	6826
5796	193982	6792
5797	194015	6759
5798	194049	6725
5799	194081	6692
5800	194111	6658
5801	194144	6625
5802	194175	6591
5803	194205	6558
5804	194235	6524
5805	194268	6491
5806	194302	6457
5807	194336	6424
5808	194373	6391
5809	194408	6357
5810	194440	6324
5811	194478	6290
5812	194512	6257
5813	194546	6223
5814	194577	6190
5815	194616	6157
5816	194658	6123
5817	194702	6090
5818	194745	6057
5819	194783	6024
5820	194828	5991
5821	194867	5957
5822	194902	5924
5823	194934	5890
5824	194972	5857
5825	195002	5823
5826	195032	5790
5827	195074	5757
5828	195105	5723
5829	195139	5690
5830	195181	5656
5831	195225	5623
5832	195265	5590
5833	195314	5557
5834	195353	5524
5835	195386	5490
5836	195418	5457
5837	195454	5423
5838	195487	5390
5839	195519	5356
5840	195551	5323
5841	195581	5289
5842	195612	5256
5843	195641	5222
5844	195673	5188
5845	195716	5155
5846	195748	5122
5847	195784	5088
5848	195825	5055
5849	195855	5021
5850	195890	4988
5851	195924	4955
5852	195954	4921
5853	195986	4887
5854	196016	4854
5855	196045	4820
5856	196083	4787
5857	196116	4753
5858	196153	4720
5859	196187	4687
5860	196220	4653
5861	196254	4620
5862	196284	4586
5863	196314	4552
5864	196346	4519
5865	196377	4485
5866	196412	4452
5867	196444	4419
5868	196476	4385
5869	196508	4351
5870	196537	4318
5871	196569	4284
5872	196601	4251
5873	196642	4218
5874	196680	4184
5875	196715	4151
5876	196749	4117
5877	196784	4084
5878	196816	4050
5879	196850	4017
5880	196881	3983
5881	196915	3950
5882	196947	3916
5883	196980	3883
5884	197015	3849
5885	197049	3816
5886	197080	3782
5887	197109	3749
5888	197141	3715
5889	197172	3682
5890	197205	3648
5891	197244	3615
5892	197278	3582
5893	197310	3548
5894	197341	3514
5895	197375	3481
5896	197408	3448
5897	197439	3414
5898	197473	3381
5899	197503	3347
5900	197545	3314
5901	197586	3280
5902	197617	3247
5903	197649	3213
5904	197684	3180
5905	197720	3146
5906	197752	3113
5907	197788	3079
5908	197822	3046
5909	197853	3012
5910	197883	2979
5911	197917	2946
5912	197952	2912
5913	197985	2879
5914	198017	2845
5915	198049	2812
5916	198079	2778
5917	198111	2745
5918	198141	2711
5919	198172	2678
5920	198201	2644
5921	198234	2610
5922	198266	2577
5923	198300	2544
5924	198331	2510
5925	198364	2477
5926	198398	2443
5927	198430	2410
5928	198466	2376
5929	198501	2343
5930	198536	2309
5931	198568	2276
5932	198601	2242
5933	198640	2209
5934	198677	2175
5935	198710	2142
5936	198745	2108
5937	198781	2075
5938	198817	2042
5939	198852	2008
5940	198885	1975
5941	198921	1941
5942	198952	1908
5943	198993	1874
5944	199028	1841
5945	199063	1807
5946	199098	1774
5947	199135	1740
5948	199177	1707
5949	199212	1674
5950	199251	1640
5951	199291	1607
5952	199329	1573
5953	199361	1540
5954	199398	1506
5955	199431	1473
5956	199467	1439
5957	199508	1406
5958	199546	1372
5959	199585	1339
5960	199622	1306
5961	199658	1272
5962	199691	1239
5963	199728	1205
5964	199766	1172
5965	199802	1138
5966	199835	1105
5967	199868	1071
5968	199904	1038
5969	199940	1004
5970	199978	971
5971	200014	937
5972	200049	904
5973	200084	870
5974	200120	837
5975	200155	803
5976	200190	770
5977	200231	736
5978	200268	703
5979	200302	669
5980	200336	636
5981	200372	602
5982	200408	569
5983	200440	535
5984	200475	502
5985	200512	468
5986	200554	435
5987	200591	401
5988	200628	368
5989	200661	334
5990	200696	301
5991	200729	267
5992	200761	234
5993	200799	201
5994	200831	167
5995	200867	134
5996	200900	100
5997	200936	67
5998	200969	33
5999	201003	0
